"Country","Year","Week_ahead","Model","Accuracy","MZE","macroMAE"
"ITA",2017,4,"rolling",0.609,0.391,1.4
"KGZ",2017,4,"rolling",0.667,0.333,0.1
"LTU",2017,4,"rolling",0.886,0.114,0.9
"LUX",2017,4,"rolling",0.714,0.286,0.557142857142857
"LVA",2017,4,"rolling",0.607,0.393,1.23921568627451
"MAR",2017,4,"rolling",0.712,0.288,0.327091503267974
"MDA",2017,4,"rolling",1,0,0
"MLT",2017,4,"rolling",0.75,0.25,0.562406015037594
"NLD",2017,4,"rolling",0.558,0.442,0.737179487179487
"NOR",2017,4,"rolling",0.429,0.571,1.32380952380952
"POL",2017,4,"rolling",0.481,0.519,2.56807359307359
"PRT",2017,4,"rolling",0.865,0.135,0.334057971014493
"ROU",2017,4,"rolling",1,0,0
"SRB",2017,4,"rolling",0.364,0.636,1.63714285714286
"SVN",2017,4,"rolling",0.846,0.154,2.60909090909091
"SVK",2017,4,"rolling",0.731,0.269,1.73333333333333
"TUR",2017,4,"rolling",0.569,0.431,2.17338383838384
"USA",2017,4,"rolling",0.654,0.346,1.19315476190476
"ARM",2015,1,"fix",0.829,0.171,0.0886554621848739
"AUT",2015,1,"fix",0.312,0.688,0.35
"BEL",2015,1,"fix",0.83,0.17,1.46666666666667
"CHE",2015,1,"fix",0.868,0.132,0.533333333333333
"CZE",2015,1,"fix",0.792,0.208,0.975
"DNK",2015,1,"fix",0.7,0.3,0.143859649122807
"EST",2015,1,"fix",0.509,0.491,0.815885780885781
"ESP",2015,1,"fix",0.759,0.241,1.03888888888889
"GEO",2015,1,"fix",0.792,0.208,0.238690476190476
"GRC",2015,1,"fix",0.471,0.529,2.74102564102564
"HRV",2015,1,"fix",0.667,0.333,2.03333333333333
"HUN",2015,1,"fix",0.75,0.25,0.8
"IRL",2015,1,"fix",0.868,0.132,0.321428571428571
"ISR",2015,1,"fix",0.811,0.189,0.402564102564103
"ITA",2015,1,"fix",0.708,0.292,0.283333333333333
"KGZ",2015,1,"fix",0.688,0.312,0.48390977443609
"LTU",2015,1,"fix",0.887,0.113,0.282127659574468
"LUX",2015,1,"fix",0.69,0.31,0.916666666666667
"LVA",2015,1,"fix",0.724,0.276,1.575
"MAR",2015,1,"fix",0.865,0.135,0.144285714285714
"MDA",2015,1,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,1,"fix",0.957,0.043,0.8
"NLD",2015,1,"fix",0.509,0.491,1.14772727272727
"NOR",2015,1,"fix",0.483,0.517,2.84102564102564
"POL",2015,1,"fix",0.574,0.426,0.330961538461538
"PRT",2015,1,"fix",0.83,0.17,1.6
"ROU",2015,1,"fix",0.917,0.083,0.25
"SRB",2015,1,"fix",0.696,0.304,0.176190476190476
"SVN",2015,1,"fix",0.868,0.132,0.5425
"SVK",2015,1,"fix",0.712,0.288,2.186
"TUR",2015,1,"fix",0.625,0.375,0.321130952380952
"USA",2015,1,"fix",0.774,0.226,0.351209150326797
"ARM",2016,1,"fix",0.692,0.308,2.6027027027027
"AUT",2016,1,"fix",0.353,0.647,0.73
"BEL",2016,1,"fix",0.904,0.096,0.416666666666667
"CHE",2016,1,"fix",0.846,0.154,0.233333333333333
"CZE",2016,1,"fix",0.808,0.192,0.29047619047619
"DNK",2016,1,"fix",0.786,0.214,0.247549019607843
"EST",2016,1,"fix",0.615,0.385,0.732163742690058
"ESP",2016,1,"fix",0.536,0.464,0.548333333333333
"GEO",2016,1,"fix",0.652,0.348,0.0708333333333333
"GRC",2016,1,"fix",0.733,0.267,0.3
"HRV",2016,1,"fix",0.786,0.214,0.155263157894737
"HUN",2016,1,"fix",0.75,0.25,0.305
"IRL",2016,1,"fix",0.827,0.173,0.21
"ISR",2016,1,"fix",0.865,0.135,0.416666666666667
"ITA",2016,1,"fix",0.5,0.5,0.598333333333333
"KGZ",2016,1,"fix",0.4,0.6,2.23030303030303
"LTU",2016,1,"fix",0.923,0.077,0.266666666666667
"LUX",2016,1,"fix",0.643,0.357,0.57921568627451
"LVA",2016,1,"fix",0.857,0.143,0.3
"MAR",2016,1,"fix",0.894,0.106,0.125470085470085
"MDA",2016,1,"fix",1,0,0
"MLT",2016,1,"fix",0.815,0.185,0.179545454545455
"NLD",2016,1,"fix",0.5,0.5,0.981628787878788
"NOR",2016,1,"fix",0.429,0.571,0.67047619047619
"POL",2016,1,"fix",0.674,0.326,0.372676767676768
"PRT",2016,1,"fix",0.731,0.269,1.15833333333333
"ROU",2016,1,"fix",0.865,0.135,0.104347826086957
"SRB",2016,1,"fix",0.625,0.375,0.34
"SVN",2016,1,"fix",0.865,0.135,0.402173913043478
"SVK",2016,1,"fix",0.878,0.122,0.130075187969925
"TUR",2016,1,"fix",0.733,0.267,0.25
"USA",2016,1,"fix",0.673,0.327,0.453653846153846
"ARM",2017,1,"fix",0.75,0.25,0.558119658119658
"AUT",2017,1,"fix",0.455,0.545,1.02083333333333
"BEL",2017,1,"fix",0.8,0.2,0.457142857142857
"CHE",2017,1,"fix",0.846,0.154,0.404761904761905
"CZE",2017,1,"fix",0.827,0.173,1.00238095238095
"DNK",2017,1,"fix",0.857,0.143,0.0719298245614035
"EST",2017,1,"fix",0.558,0.442,0.503417366946779
"ESP",2017,1,"fix",0.786,0.214,0.255555555555556
"GEO",2017,1,"fix",0.652,0.348,0.0355555555555556
"GRC",2017,1,"fix",0.712,0.288,0.64
"HRV",2017,1,"fix",0.615,0.385,1.19444444444444
"HUN",2017,1,"fix",0.643,0.357,1.65526315789474
"IRL",2017,1,"fix",0.846,0.154,0.288888888888889
"ISR",2017,1,"fix",0.904,0.096,0.442380952380952
"ITA",2017,1,"fix",0.565,0.435,0.67
"KGZ",2017,1,"fix",0.5,0.5,0.145714285714286
"LTU",2017,1,"fix",0.886,0.114,0.6
"LUX",2017,1,"fix",0.75,0.25,0.519047619047619
"LVA",2017,1,"fix",0.786,0.214,0.6
"MAR",2017,1,"fix",0.788,0.212,0.21421568627451
"MDA",2017,1,"fix",1,0,0
"MLT",2017,1,"fix",0.714,0.286,0.4
"NLD",2017,1,"fix",0.558,0.442,0.88525641025641
"NOR",2017,1,"fix",0.607,0.393,1.11190476190476
"POL",2017,1,"fix",0.596,0.404,1.03430735930736
"PRT",2017,1,"fix",0.865,0.135,0.27536231884058
"ROU",2017,1,"fix",1,0,0
"SRB",2017,1,"fix",0.636,0.364,0.677142857142857
"SVN",2017,1,"fix",0.846,0.154,1.23560606060606
"SVK",2017,1,"fix",0.788,0.212,0.775925925925926
"TUR",2017,1,"fix",0.451,0.549,1.83919191919192
"USA",2017,1,"fix",0.577,0.423,0.801488095238095
"ARM",2015,2,"fix",0.902,0.098,0.0571428571428571
"AUT",2015,2,"fix",0.125,0.875,0.85
"BEL",2015,2,"fix",0.83,0.17,1.85
"CHE",2015,2,"fix",0.868,0.132,0.902439024390244
"CZE",2015,2,"fix",0.792,0.208,1.475
"DNK",2015,2,"fix",0.667,0.333,0.160526315789474
"EST",2015,2,"fix",0.453,0.547,0.987179487179487
"ESP",2015,2,"fix",0.69,0.31,1.73888888888889
"GEO",2015,2,"fix",0.736,0.264,0.251190476190476
"GRC",2015,2,"fix",0.471,0.529,2.72371794871795
"HRV",2015,2,"fix",0.63,0.37,2.55
"HUN",2015,2,"fix",0.792,0.208,0.75
"IRL",2015,2,"fix",0.849,0.151,0.359468438538206
"ISR",2015,2,"fix",0.811,0.189,0.352564102564103
"ITA",2015,2,"fix",0.542,0.458,0.533333333333333
"KGZ",2015,2,"fix",0.656,0.344,0.541954887218045
"LTU",2015,2,"fix",0.906,0.094,0.262127659574468
"LUX",2015,2,"fix",0.69,0.31,1.31666666666667
"LVA",2015,2,"fix",0.69,0.31,2.2
"MAR",2015,2,"fix",0.731,0.269,0.172857142857143
"MDA",2015,2,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,2,"fix",0.957,0.043,0.8
"NLD",2015,2,"fix",0.415,0.585,1.27606060606061
"NOR",2015,2,"fix",0.483,0.517,2.91666666666667
"POL",2015,2,"fix",0.532,0.468,0.427051282051282
"PRT",2015,2,"fix",0.83,0.17,1.7
"ROU",2015,2,"fix",0.875,0.125,0.525
"SRB",2015,2,"fix",0.652,0.348,0.357619047619048
"SVN",2015,2,"fix",0.811,0.189,0.7325
"SVK",2015,2,"fix",0.731,0.269,1.928
"TUR",2015,2,"fix",0.575,0.425,0.360714285714286
"USA",2015,2,"fix",0.66,0.34,0.408986928104575
"ARM",2016,2,"fix",0.673,0.327,2.60540540540541
"AUT",2016,2,"fix",0.235,0.765,0.78
"BEL",2016,2,"fix",0.904,0.096,0.683333333333333
"CHE",2016,2,"fix",0.788,0.212,0.516666666666667
"CZE",2016,2,"fix",0.75,0.25,0.710714285714286
"DNK",2016,2,"fix",0.607,0.393,0.605882352941176
"EST",2016,2,"fix",0.462,0.538,1.09210526315789
"ESP",2016,2,"fix",0.5,0.5,0.763333333333333
"GEO",2016,2,"fix",0.717,0.283,0.0491666666666667
"GRC",2016,2,"fix",0.733,0.267,0.3
"HRV",2016,2,"fix",0.786,0.214,0.133333333333333
"HUN",2016,2,"fix",0.714,0.286,0.438333333333333
"IRL",2016,2,"fix",0.808,0.192,0.31
"ISR",2016,2,"fix",0.808,0.192,0.658333333333333
"ITA",2016,2,"fix",0.409,0.591,0.668333333333333
"KGZ",2016,2,"fix",0.36,0.64,2.1969696969697
"LTU",2016,2,"fix",0.904,0.096,0.65
"LUX",2016,2,"fix",0.643,0.357,0.725882352941176
"LVA",2016,2,"fix",0.75,0.25,0.591666666666667
"MAR",2016,2,"fix",0.681,0.319,0.0898290598290598
"MDA",2016,2,"fix",1,0,0
"MLT",2016,2,"fix",0.778,0.222,0.309090909090909
"NLD",2016,2,"fix",0.462,0.538,1.01420454545455
"NOR",2016,2,"fix",0.357,0.643,1.09428571428571
"POL",2016,2,"fix",0.587,0.413,0.602070707070707
"PRT",2016,2,"fix",0.712,0.288,1.46666666666667
"ROU",2016,2,"fix",0.865,0.135,0.104347826086957
"SRB",2016,2,"fix",0.562,0.438,0.954285714285714
"SVN",2016,2,"fix",0.846,0.154,0.354347826086957
"SVK",2016,2,"fix",0.805,0.195,0.242857142857143
"TUR",2016,2,"fix",0.267,0.733,0.435714285714286
"USA",2016,2,"fix",0.538,0.462,0.837884615384615
"ARM",2017,2,"fix",0.731,0.269,0.660683760683761
"AUT",2017,2,"fix",0.364,0.636,1.73333333333333
"BEL",2017,2,"fix",0.771,0.229,0.964285714285714
"CHE",2017,2,"fix",0.846,0.154,0.504761904761905
"CZE",2017,2,"fix",0.808,0.192,1.35714285714286
"DNK",2017,2,"fix",0.75,0.25,0.205263157894737
"EST",2017,2,"fix",0.442,0.558,0.954873949579832
"ESP",2017,2,"fix",0.679,0.321,0.672222222222222
"GEO",2017,2,"fix",0.587,0.413,0.0422222222222222
"GRC",2017,2,"fix",0.615,0.385,1.385
"HRV",2017,2,"fix",0.577,0.423,2.55555555555556
"HUN",2017,2,"fix",0.679,0.321,2.00526315789474
"IRL",2017,2,"fix",0.827,0.173,0.328888888888889
"ISR",2017,2,"fix",0.808,0.192,0.82952380952381
"ITA",2017,2,"fix",0.522,0.478,0.793333333333333
"KGZ",2017,2,"fix",0.417,0.583,0.16
"LTU",2017,2,"fix",0.886,0.114,0.9
"LUX",2017,2,"fix",0.786,0.214,0.738095238095238
"LVA",2017,2,"fix",0.714,0.286,0.73921568627451
"MAR",2017,2,"fix",0.75,0.25,0.230098039215686
"MDA",2017,2,"fix",1,0,0
"MLT",2017,2,"fix",0.679,0.321,0.6
"NLD",2017,2,"fix",0.481,0.519,0.794230769230769
"NOR",2017,2,"fix",0.536,0.464,1.4
"POL",2017,2,"fix",0.519,0.481,1.69731601731602
"PRT",2017,2,"fix",0.904,0.096,0.22536231884058
"ROU",2017,2,"fix",1,0,0
"SRB",2017,2,"fix",0.136,0.864,1.47571428571429
"SVN",2017,2,"fix",0.865,0.135,1.43787878787879
"SVK",2017,2,"fix",0.692,0.308,1.68703703703704
"TUR",2017,2,"fix",0.451,0.549,1.93984848484848
"USA",2017,2,"fix",0.519,0.481,1.19285714285714
"ARM",2015,3,"fix",0.854,0.146,0.0743697478991597
"AUT",2015,3,"fix",0.125,0.875,1.05
"BEL",2015,3,"fix",0.811,0.189,2.16666666666667
"CHE",2015,3,"fix",0.83,0.17,1.40243902439024
"CZE",2015,3,"fix",0.792,0.208,1.45
"DNK",2015,3,"fix",0.667,0.333,0.231929824561404
"EST",2015,3,"fix",0.566,0.434,1.05910256410256
"ESP",2015,3,"fix",0.621,0.379,1.82222222222222
"GEO",2015,3,"fix",0.717,0.283,0.274404761904762
"GRC",2015,3,"fix",0.441,0.559,2.8
"HRV",2015,3,"fix",0.63,0.37,3.01666666666667
"HUN",2015,3,"fix",0.792,0.208,0.8
"IRL",2015,3,"fix",0.849,0.151,0.359468438538206
"ISR",2015,3,"fix",0.811,0.189,0.625
"ITA",2015,3,"fix",0.583,0.417,0.41
"KGZ",2015,3,"fix",0.562,0.438,0.590526315789474
"LTU",2015,3,"fix",0.887,0.113,0.264255319148936
"LUX",2015,3,"fix",0.552,0.448,1.58333333333333
"LVA",2015,3,"fix",0.724,0.276,2.425
"MAR",2015,3,"fix",0.712,0.288,0.177857142857143
"MDA",2015,3,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,3,"fix",0.957,0.043,0.8
"NLD",2015,3,"fix",0.509,0.491,1.24030303030303
"NOR",2015,3,"fix",0.448,0.552,3.175
"POL",2015,3,"fix",0.553,0.447,0.427692307692308
"PRT",2015,3,"fix",0.83,0.17,2.2
"ROU",2015,3,"fix",0.854,0.146,0.452439024390244
"SRB",2015,3,"fix",0.652,0.348,0.300952380952381
"SVN",2015,3,"fix",0.792,0.208,0.8225
"SVK",2015,3,"fix",0.769,0.231,1.524
"TUR",2015,3,"fix",0.55,0.45,0.453273809523809
"USA",2015,3,"fix",0.698,0.302,0.452745098039216
"ARM",2016,3,"fix",0.673,0.327,2.60540540540541
"AUT",2016,3,"fix",0.176,0.824,0.796666666666667
"BEL",2016,3,"fix",0.885,0.115,0.85
"CHE",2016,3,"fix",0.788,0.212,0.741666666666667
"CZE",2016,3,"fix",0.731,0.269,0.65
"DNK",2016,3,"fix",0.536,0.464,0.675980392156863
"EST",2016,3,"fix",0.519,0.481,1.92763157894737
"ESP",2016,3,"fix",0.464,0.536,0.988333333333333
"GEO",2016,3,"fix",0.696,0.304,0.0554166666666667
"GRC",2016,3,"fix",0.533,0.467,0.366666666666667
"HRV",2016,3,"fix",0.643,0.357,0.349122807017544
"HUN",2016,3,"fix",0.75,0.25,0.405
"IRL",2016,3,"fix",0.75,0.25,0.412631578947368
"ISR",2016,3,"fix",0.808,0.192,0.902564102564103
"ITA",2016,3,"fix",0.318,0.682,0.946666666666667
"KGZ",2016,3,"fix",0.36,0.64,2.18363636363636
"LTU",2016,3,"fix",0.827,0.173,0.873333333333333
"LUX",2016,3,"fix",0.643,0.357,0.87921568627451
"LVA",2016,3,"fix",0.786,0.214,0.633333333333333
"MAR",2016,3,"fix",0.617,0.383,0.107606837606838
"MDA",2016,3,"fix",1,0,0
"MLT",2016,3,"fix",0.815,0.185,0.288636363636364
"NLD",2016,3,"fix",0.423,0.577,1.78295454545455
"NOR",2016,3,"fix",0.25,0.75,1.46857142857143
"POL",2016,3,"fix",0.63,0.37,0.609292929292929
"PRT",2016,3,"fix",0.692,0.308,1.55833333333333
"ROU",2016,3,"fix",0.865,0.135,0.104347826086957
"SRB",2016,3,"fix",0.625,0.375,0.904285714285714
"SVN",2016,3,"fix",0.865,0.135,0.460869565217391
"SVK",2016,3,"fix",0.78,0.22,0.172932330827068
"TUR",2016,3,"fix",0.4,0.6,0.214285714285714
"USA",2016,3,"fix",0.577,0.423,0.697019230769231
"ARM",2017,3,"fix",0.769,0.231,0.555555555555556
"AUT",2017,3,"fix",0.318,0.682,1.6125
"BEL",2017,3,"fix",0.8,0.2,0.917857142857143
"CHE",2017,3,"fix",0.808,0.192,0.807142857142857
"CZE",2017,3,"fix",0.788,0.212,1.51190476190476
"DNK",2017,3,"fix",0.714,0.286,0.22719298245614
"EST",2017,3,"fix",0.5,0.5,1.01392156862745
"ESP",2017,3,"fix",0.643,0.357,0.594444444444444
"GEO",2017,3,"fix",0.674,0.326,0.0333333333333333
"GRC",2017,3,"fix",0.635,0.365,1.685
"HRV",2017,3,"fix",0.538,0.462,3.49444444444444
"HUN",2017,3,"fix",0.643,0.357,3.60526315789474
"IRL",2017,3,"fix",0.808,0.192,0.373333333333333
"ISR",2017,3,"fix",0.769,0.231,1.06952380952381
"ITA",2017,3,"fix",0.522,0.478,1.04666666666667
"KGZ",2017,3,"fix",0.333,0.667,0.171428571428571
"LTU",2017,3,"fix",0.886,0.114,0.9
"LUX",2017,3,"fix",0.75,0.25,0.461904761904762
"LVA",2017,3,"fix",0.607,0.393,1.33921568627451
"MAR",2017,3,"fix",0.635,0.365,0.368202614379085
"MDA",2017,3,"fix",1,0,0
"MLT",2017,3,"fix",0.679,0.321,0.6
"NLD",2017,3,"fix",0.5,0.5,0.786538461538462
"NOR",2017,3,"fix",0.464,0.536,1.36428571428571
"POL",2017,3,"fix",0.462,0.538,2.5621645021645
"PRT",2017,3,"fix",0.904,0.096,0.0818840579710145
"ROU",2017,3,"fix",1,0,0
"SRB",2017,3,"fix",0.273,0.727,2.01142857142857
"SVN",2017,3,"fix",0.865,0.135,2.07348484848485
"SVK",2017,3,"fix",0.673,0.327,1.85555555555556
"TUR",2017,3,"fix",0.451,0.549,2.10873737373737
"USA",2017,3,"fix",0.519,0.481,1.78005952380952
"ARM",2015,4,"fix",0.854,0.146,0.0857142857142857
"AUT",2015,4,"fix",0.125,0.875,1.05
"BEL",2015,4,"fix",0.811,0.189,2.4
"CHE",2015,4,"fix",0.849,0.151,1.45243902439024
"CZE",2015,4,"fix",0.792,0.208,2.3
"DNK",2015,4,"fix",0.7,0.3,0.226666666666667
"EST",2015,4,"fix",0.528,0.472,1.25179487179487
"ESP",2015,4,"fix",0.69,0.31,2.08888888888889
"GEO",2015,4,"fix",0.717,0.283,0.171428571428571
"GRC",2015,4,"fix",0.441,0.559,2.9
"HRV",2015,4,"fix",0.556,0.444,3.5
"HUN",2015,4,"fix",0.708,0.292,1.03333333333333
"IRL",2015,4,"fix",0.849,0.151,0.371428571428571
"ISR",2015,4,"fix",0.792,0.208,0.55
"ITA",2015,4,"fix",0.625,0.375,0.5
"KGZ",2015,4,"fix",0.594,0.406,0.576240601503759
"LTU",2015,4,"fix",0.887,0.113,0.3
"LUX",2015,4,"fix",0.621,0.379,1.65
"LVA",2015,4,"fix",0.724,0.276,2.625
"MAR",2015,4,"fix",0.75,0.25,0.137857142857143
"MDA",2015,4,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,4,"fix",0.957,0.043,0.8
"NLD",2015,4,"fix",0.528,0.472,1.23606060606061
"NOR",2015,4,"fix",0.379,0.621,3.24038461538462
"POL",2015,4,"fix",0.447,0.553,0.607179487179487
"PRT",2015,4,"fix",0.83,0.17,2.75
"ROU",2015,4,"fix",0.854,0.146,0.475
"SRB",2015,4,"fix",0.565,0.435,0.415238095238095
"SVN",2015,4,"fix",0.792,0.208,1.12
"SVK",2015,4,"fix",0.712,0.288,1.86533333333333
"TUR",2015,4,"fix",0.475,0.525,0.633630952380952
"USA",2015,4,"fix",0.717,0.283,0.421862745098039
"ARM",2016,4,"fix",0.692,0.308,2.6027027027027
"AUT",2016,4,"fix",0.235,0.765,1.03
"BEL",2016,4,"fix",0.846,0.154,0.885714285714286
"CHE",2016,4,"fix",0.75,0.25,0.7
"CZE",2016,4,"fix",0.769,0.231,0.494047619047619
"DNK",2016,4,"fix",0.536,0.464,0.759313725490196
"EST",2016,4,"fix",0.538,0.462,2.13377192982456
"ESP",2016,4,"fix",0.464,0.536,1.04833333333333
"GEO",2016,4,"fix",0.696,0.304,0.0616666666666667
"GRC",2016,4,"fix",0.467,0.533,0.388888888888889
"HRV",2016,4,"fix",0.607,0.393,0.621052631578947
"HUN",2016,4,"fix",0.714,0.286,0.683333333333333
"IRL",2016,4,"fix",0.75,0.25,0.475
"ISR",2016,4,"fix",0.788,0.212,1.23589743589744
"ITA",2016,4,"fix",0.182,0.818,1.08166666666667
"KGZ",2016,4,"fix",0.24,0.76,2.3
"LTU",2016,4,"fix",0.827,0.173,0.906666666666667
"LUX",2016,4,"fix",0.571,0.429,0.885882352941177
"LVA",2016,4,"fix",0.714,0.286,0.575
"MAR",2016,4,"fix",0.702,0.298,0.176495726495726
"MDA",2016,4,"fix",1,0,0
"MLT",2016,4,"fix",0.852,0.148,0.275
"NLD",2016,4,"fix",0.385,0.615,1.59545454545455
"NOR",2016,4,"fix",0.286,0.714,1.06857142857143
"POL",2016,4,"fix",0.63,0.37,0.582424242424242
"PRT",2016,4,"fix",0.712,0.288,1.56666666666667
"ROU",2016,4,"fix",0.865,0.135,0.104347826086957
"SRB",2016,4,"fix",0.562,0.438,0.918571428571428
"SVN",2016,4,"fix",0.827,0.173,0.417391304347826
"SVK",2016,4,"fix",0.756,0.244,0.253383458646617
"TUR",2016,4,"fix",0.267,0.733,0.414285714285714
"USA",2016,4,"fix",0.596,0.404,0.672403846153846
"ARM",2017,4,"fix",0.731,0.269,0.569230769230769
"AUT",2017,4,"fix",0.136,0.864,1.95833333333333
"BEL",2017,4,"fix",0.743,0.257,1.32857142857143
"CHE",2017,4,"fix",0.769,0.231,1.26428571428571
"CZE",2017,4,"fix",0.731,0.269,2.31428571428571
"DNK",2017,4,"fix",0.714,0.286,0.204385964912281
"EST",2017,4,"fix",0.538,0.462,0.928039215686275
"ESP",2017,4,"fix",0.607,0.393,0.836111111111111
"GEO",2017,4,"fix",0.63,0.37,0.0377777777777778
"GRC",2017,4,"fix",0.635,0.365,1.73333333333333
"HRV",2017,4,"fix",0.538,0.462,3.56111111111111
"HUN",2017,4,"fix",0.643,0.357,2.81052631578947
"IRL",2017,4,"fix",0.788,0.212,0.453333333333333
"ISR",2017,4,"fix",0.788,0.212,0.934285714285714
"ITA",2017,4,"fix",0.435,0.565,1.78666666666667
"KGZ",2017,4,"fix",0.583,0.417,0.108571428571429
"LTU",2017,4,"fix",0.886,0.114,0.9
"LUX",2017,4,"fix",0.643,0.357,0.885714285714286
"LVA",2017,4,"fix",0.643,0.357,1.33921568627451
"MAR",2017,4,"fix",0.654,0.346,0.274313725490196
"MDA",2017,4,"fix",1,0,0
"MLT",2017,4,"fix",0.536,0.464,0.621052631578947
"NLD",2017,4,"fix",0.481,0.519,0.894871794871795
"NOR",2017,4,"fix",0.429,0.571,1.22380952380952
"POL",2017,4,"fix",0.5,0.5,2.54731601731602
"PRT",2017,4,"fix",0.885,0.115,0.186231884057971
"ROU",2017,4,"fix",1,0,0
"SRB",2017,4,"fix",0.227,0.773,1.70714285714286
"SVN",2017,4,"fix",0.808,0.192,2.6780303030303
"SVK",2017,4,"fix",0.731,0.269,1.7462962962963
"TUR",2017,4,"fix",0.392,0.608,2.60878787878788
"USA",2017,4,"fix",0.577,0.423,1.20744047619048
